transaction_id,timestamp,country,card_brand,amount,currency,device,provider,status,error_code,latency_ms
tx_001984,2025-09-05T15:43:31.640425Z,FR,visa,12.79,EUR,mobile,B,approved,,361
tx_001985,2025-07-16T10:39:57.640425Z,NL,mastercard,277.46,EUR,mobile,A,approved,,446
tx_001986,2025-06-27T14:17:39.640425Z,NL,visa,24.48,EUR,mobile,B,approved,,513
tx_001987,2025-10-19T08:32:25.640425Z,ES,visa,53.2,EUR,mobile,C,approved,,431
tx_001988,2025-09-24T10:09:31.640425Z,NL,mastercard,146.23,EUR,desktop,B,approved,,359
tx_001989,2025-11-18T11:43:54.640425Z,UK,visa,59.8,EUR,desktop,A,approved,,601
tx_001990,2025-07-19T02:49:05.640425Z,SE,visa,41.13,EUR,mobile,A,approved,,267
tx_001991,2025-08-29T04:52:22.640425Z,ES,mastercard,163.06,EUR,mobile,A,declined,invalid_card_number,424
tx_001992,2025-11-13T21:10:43.640425Z,FR,visa,62.51,EUR,desktop,C,approved,,598
tx_001993,2025-07-24T20:15:41.640425Z,PL,mastercard,16.21,EUR,mobile,A,approved,,141
tx_001994,2025-07-06T10:56:58.640425Z,UK,mastercard,67.42,EUR,desktop,B,approved,,545
tx_001995,2025-09-13T19:48:00.640425Z,IT,mastercard,22.66,EUR,desktop,B,approved,,359
tx_001996,2025-10-26T16:26:38.640425Z,DE,mastercard,37.14,EUR,desktop,A,approved,,278
tx_001997,2025-08-21T06:11:27.640425Z,PL,amex,13.91,EUR,mobile,C,approved,,506
tx_001998,2025-10-24T02:00:07.640425Z,DE,visa,181.45,EUR,mobile,A,approved,,400
tx_001999,2025-08-06T00:24:24.640425Z,SE,visa,89.97,EUR,mobile,A,approved,,470
tx_002000,2025-08-20T17:29:48.640425Z,DE,visa,22.35,EUR,mobile,B,approved,,416
tx_002001,2025-09-17T01:06:01.640425Z,NL,visa,60.59,EUR,desktop,B,approved,,326
tx_002002,2025-10-28T13:42:23.640425Z,DE,amex,32.24,EUR,desktop,A,approved,,505
tx_002003,2025-10-25T14:50:59.640425Z,UK,visa,38.27,EUR,mobile,A,approved,,295
tx_002004,2025-08-22T21:15:46.640425Z,PL,amex,46.18,EUR,mobile,B,approved,,347
tx_002005,2025-12-07T13:16:25.640425Z,ES,visa,52.11,EUR,desktop,A,approved,,471
tx_002006,2025-07-09T03:02:12.640425Z,MT,mastercard,76.3,EUR,desktop,C,declined,suspected_fraud,498
tx_002007,2025-12-04T00:22:44.640425Z,DE,visa,84.69,EUR,mobile,B,approved,,440
tx_002008,2025-10-26T06:36:29.640425Z,IT,visa,20.39,EUR,mobile,C,declined,insufficient_funds,431
tx_002009,2025-09-29T07:51:00.640425Z,FR,mastercard,19.9,EUR,mobile,A,approved,,536
tx_002010,2025-11-13T00:27:44.640425Z,NL,mastercard,49.23,EUR,desktop,A,approved,,334
tx_002011,2025-08-29T00:45:06.640425Z,UK,mastercard,31.7,EUR,desktop,C,approved,,586
tx_002012,2025-06-22T04:43:04.640425Z,UK,visa,153.04,EUR,mobile,A,approved,,658
tx_002013,2025-09-02T15:03:40.640425Z,NL,mastercard,43.13,EUR,desktop,C,approved,,524
tx_002014,2025-09-05T09:07:43.640425Z,FR,visa,19.25,EUR,mobile,A,approved,,484
tx_002015,2025-08-02T15:36:38.640425Z,ES,visa,99.42,EUR,mobile,A,approved,,266
tx_002016,2025-09-18T05:30:59.640425Z,UK,visa,78.11,EUR,mobile,C,declined,do_not_honor,461
tx_002017,2025-11-28T01:46:30.640425Z,UK,visa,96.34,EUR,mobile,A,approved,,352
tx_002018,2025-06-25T00:06:31.640425Z,SE,mastercard,41.14,EUR,mobile,B,approved,,338
tx_002019,2025-08-06T08:02:22.640425Z,IT,visa,23.85,EUR,mobile,A,approved,,386
tx_002020,2025-12-08T05:21:31.640425Z,FR,mastercard,6.86,EUR,mobile,B,declined,suspected_fraud,278
tx_002021,2025-10-03T08:39:37.640425Z,UK,mastercard,40.09,EUR,mobile,C,approved,,455
tx_002022,2025-11-05T02:23:53.640425Z,PL,visa,63.35,EUR,mobile,A,approved,,365
tx_002023,2025-12-04T22:31:52.640425Z,NO,visa,74.94,EUR,desktop,A,approved,,424
tx_002024,2025-09-03T03:31:39.640425Z,ES,visa,42.28,EUR,desktop,C,approved,,542
tx_002025,2025-08-02T00:03:00.640425Z,IT,mastercard,29.04,EUR,desktop,A,approved,,425
tx_002026,2025-12-04T03:30:55.640425Z,NL,mastercard,133.63,EUR,mobile,A,approved,,512
tx_002027,2025-11-12T22:31:01.640425Z,IT,mastercard,57.29,EUR,mobile,A,approved,,238
tx_002028,2025-10-31T17:36:34.640425Z,MT,mastercard,17.08,EUR,mobile,C,approved,,577
tx_002029,2025-09-21T22:26:46.640425Z,NL,visa,88.07,EUR,mobile,A,approved,,308
tx_002030,2025-08-08T20:24:35.640425Z,IT,visa,22.51,EUR,desktop,B,approved,,361
tx_002031,2025-11-19T10:00:13.640425Z,NL,visa,33.5,EUR,desktop,B,declined,invalid_card_number,321
tx_002032,2025-10-08T23:42:44.640425Z,UK,visa,21.64,EUR,desktop,B,approved,,376
tx_002033,2025-08-24T20:53:55.640425Z,NO,mastercard,14.39,EUR,desktop,B,approved,,306
tx_002034,2025-11-07T11:21:00.640425Z,IT,amex,106.35,EUR,mobile,B,approved,,317
tx_002035,2025-07-26T11:53:22.640425Z,PL,mastercard,40.83,EUR,mobile,A,approved,,298
tx_002036,2025-09-17T19:34:41.640425Z,UK,mastercard,13.76,EUR,desktop,C,declined,expired_card,410
tx_002037,2025-08-22T17:31:25.640425Z,MT,mastercard,53.11,EUR,mobile,A,declined,invalid_card_number,357
tx_002038,2025-08-05T12:50:18.640425Z,MT,visa,59.64,EUR,desktop,A,approved,,627
tx_002039,2025-09-01T16:14:26.640425Z,PL,mastercard,114.68,EUR,desktop,A,declined,3ds_required,164
tx_002040,2025-10-02T18:15:44.640425Z,ES,visa,72.96,EUR,mobile,A,approved,,313
tx_002041,2025-10-13T19:21:57.640425Z,FR,visa,35.55,EUR,desktop,B,approved,,312
tx_002042,2025-12-03T12:57:18.640425Z,ES,visa,18.91,EUR,mobile,C,approved,,256
tx_002043,2025-08-10T23:12:36.640425Z,MT,amex,58.52,EUR,desktop,A,approved,,404
tx_002044,2025-08-16T12:30:12.640425Z,NO,mastercard,88.43,EUR,mobile,A,approved,,226
tx_002045,2025-07-30T17:18:36.640425Z,PL,mastercard,103.47,EUR,mobile,B,declined,issuer_unavailable,154
tx_002046,2025-07-06T15:17:31.640425Z,PL,mastercard,15.27,EUR,desktop,A,declined,expired_card,359
tx_002047,2025-10-05T03:28:51.640425Z,SE,mastercard,116.55,EUR,mobile,A,approved,,439
tx_002048,2025-10-28T11:09:14.640425Z,ES,mastercard,33.69,EUR,mobile,B,approved,,350
tx_002049,2025-10-14T14:29:04.640425Z,UK,visa,37.34,EUR,mobile,B,approved,,227
tx_002050,2025-08-06T11:30:28.640425Z,DE,visa,37.1,EUR,mobile,A,approved,,272
tx_002051,2025-07-18T01:48:01.640425Z,SE,visa,14.79,EUR,mobile,A,approved,,363
tx_002052,2025-08-17T02:51:25.640425Z,ES,visa,94.71,EUR,desktop,B,approved,,359
tx_002053,2025-08-06T19:29:25.640425Z,NL,mastercard,41.38,EUR,mobile,B,approved,,230
tx_002054,2025-10-10T00:20:01.640425Z,ES,visa,73.45,EUR,mobile,B,approved,,345
tx_002055,2025-08-16T06:16:23.640425Z,UK,amex,13.23,EUR,mobile,C,approved,,624
tx_002056,2025-07-15T20:10:19.640425Z,ES,mastercard,23.63,EUR,mobile,B,approved,,321
tx_002057,2025-07-12T17:59:58.640425Z,MT,visa,41.38,EUR,desktop,A,approved,,551
tx_002058,2025-08-03T05:07:04.640425Z,NL,visa,53.52,EUR,mobile,C,declined,issuer_unavailable,664
tx_002059,2025-07-01T17:21:08.640425Z,UK,visa,145.86,EUR,mobile,A,approved,,297
tx_002060,2025-10-02T12:53:38.640425Z,MT,mastercard,36.24,EUR,desktop,B,approved,,402
tx_002061,2025-08-21T17:10:39.640425Z,IT,amex,84.63,EUR,mobile,B,approved,,466
tx_002062,2025-08-26T00:43:26.640425Z,MT,mastercard,9.82,EUR,mobile,B,declined,3ds_required,346
tx_002063,2025-08-10T01:56:06.640425Z,PL,visa,52.41,EUR,desktop,B,approved,,461
tx_002064,2025-10-24T12:09:39.640425Z,MT,mastercard,20.68,EUR,desktop,B,approved,,259
tx_002065,2025-08-13T16:27:45.640425Z,IT,mastercard,43.34,EUR,mobile,A,approved,,430
tx_002066,2025-07-10T01:25:23.640425Z,NO,visa,29.15,EUR,desktop,B,approved,,348
tx_002067,2025-10-12T02:38:03.640425Z,NO,visa,22.69,EUR,desktop,B,declined,insufficient_funds,457
tx_002068,2025-10-21T18:04:36.640425Z,DE,visa,18.89,EUR,mobile,C,approved,,592
tx_002069,2025-09-29T18:21:27.640425Z,NO,mastercard,47.99,EUR,desktop,C,approved,,762
tx_002070,2025-09-13T06:56:11.640425Z,FR,mastercard,7.96,EUR,mobile,C,approved,,752
tx_002071,2025-07-18T13:34:41.640425Z,UK,visa,21.47,EUR,mobile,B,approved,,365
tx_002072,2025-11-30T04:58:48.640425Z,ES,mastercard,26.26,EUR,mobile,A,declined,issuer_unavailable,484
tx_002073,2025-06-27T16:12:39.640425Z,ES,amex,24.29,EUR,mobile,C,approved,,278
tx_002074,2025-07-06T08:00:14.640425Z,DE,mastercard,45.35,EUR,desktop,A,approved,,438
tx_002075,2025-06-27T12:44:33.640425Z,NL,mastercard,53.97,EUR,desktop,A,approved,,530
tx_002076,2025-10-29T13:10:22.640425Z,PL,mastercard,59.27,EUR,mobile,C,approved,,550
tx_002077,2025-06-28T03:22:53.640425Z,DE,mastercard,169.08,EUR,desktop,B,approved,,335
tx_002078,2025-09-17T14:22:49.640425Z,MT,mastercard,57.32,EUR,mobile,A,approved,,350
tx_002079,2025-07-12T10:29:36.640425Z,ES,visa,99.3,EUR,desktop,B,declined,suspected_fraud,239
tx_002080,2025-07-24T12:23:10.640425Z,PL,mastercard,36.79,EUR,mobile,B,approved,,317
tx_002081,2025-09-04T23:27:06.640425Z,IT,visa,51.27,EUR,desktop,A,approved,,408
tx_002082,2025-09-13T09:01:05.640425Z,IT,visa,28.7,EUR,mobile,A,approved,,479
tx_002083,2025-08-13T03:18:23.640425Z,IT,mastercard,10.05,EUR,mobile,A,approved,,304
tx_002084,2025-12-05T15:16:36.640425Z,MT,visa,39.37,EUR,mobile,A,approved,,384
tx_002085,2025-08-26T22:14:45.640425Z,PL,mastercard,15.72,EUR,desktop,B,declined,3ds_required,207
tx_002086,2025-07-07T08:13:49.640425Z,NO,visa,61.54,EUR,mobile,C,approved,,546
tx_002087,2025-10-11T06:52:55.640425Z,FR,mastercard,45.38,EUR,mobile,A,approved,,547
tx_002088,2025-10-04T05:28:04.640425Z,NL,visa,33.64,EUR,mobile,A,approved,,314
tx_002089,2025-07-09T07:45:03.640425Z,NO,mastercard,54.79,EUR,mobile,C,approved,,791
tx_002090,2025-08-11T15:18:15.640425Z,NO,visa,38.12,EUR,desktop,C,approved,,464
tx_002091,2025-07-15T04:09:50.640425Z,MT,visa,67.43,EUR,desktop,A,approved,,407
tx_002092,2025-07-17T17:33:20.640425Z,ES,visa,53.97,EUR,mobile,B,approved,,186
tx_002093,2025-12-06T08:42:53.640425Z,PL,mastercard,33.81,EUR,mobile,B,declined,expired_card,171
tx_002094,2025-06-25T06:36:07.640425Z,UK,mastercard,114.92,EUR,mobile,A,approved,,434
tx_002095,2025-08-28T02:45:57.640425Z,NL,mastercard,22.83,EUR,mobile,B,approved,,378
tx_002096,2025-08-27T21:58:37.640425Z,FR,visa,75.98,EUR,mobile,C,approved,,107
tx_002097,2025-12-08T08:43:35.640425Z,SE,visa,23.55,EUR,mobile,A,approved,,484
tx_002098,2025-08-06T23:28:12.640425Z,NO,mastercard,21.87,EUR,mobile,C,approved,,378
tx_002099,2025-09-14T05:04:54.640425Z,MT,visa,45.43,EUR,desktop,A,approved,,410
tx_002100,2025-07-24T22:29:41.640425Z,DE,mastercard,20.65,EUR,desktop,A,approved,,682
tx_002101,2025-11-02T21:51:45.640425Z,PL,visa,60.58,EUR,mobile,B,approved,,397
tx_002102,2025-10-25T12:30:13.640425Z,IT,amex,5.0,EUR,desktop,B,approved,,319
tx_002103,2025-12-06T08:21:24.640425Z,DE,visa,41.24,EUR,mobile,C,approved,,531
tx_002104,2025-11-23T08:39:14.640425Z,DE,visa,22.02,EUR,mobile,B,approved,,265
tx_002105,2025-06-28T11:59:50.640425Z,NL,visa,72.08,EUR,mobile,A,approved,,305
tx_002106,2025-11-19T18:11:39.640425Z,ES,amex,124.1,EUR,desktop,C,declined,do_not_honor,450
tx_002107,2025-09-30T16:00:38.640425Z,DE,mastercard,27.81,EUR,mobile,C,approved,,504
tx_002108,2025-11-12T19:21:45.640425Z,ES,visa,20.72,EUR,mobile,B,approved,,359
tx_002109,2025-10-24T00:20:51.640425Z,SE,mastercard,65.52,EUR,desktop,A,approved,,328
tx_002110,2025-06-28T19:35:39.640425Z,SE,visa,27.48,EUR,desktop,A,approved,,544
tx_002111,2025-10-19T09:41:25.640425Z,SE,visa,27.66,EUR,mobile,B,approved,,479
tx_002112,2025-06-28T17:52:32.640425Z,NL,mastercard,41.73,EUR,mobile,A,approved,,494
tx_002113,2025-08-12T08:58:20.640425Z,PL,visa,30.58,EUR,desktop,A,approved,,398
tx_002114,2025-10-15T10:56:12.640425Z,NL,mastercard,27.83,EUR,mobile,A,declined,3ds_required,180
tx_002115,2025-08-15T23:54:15.640425Z,PL,mastercard,18.65,EUR,mobile,B,approved,,378
tx_002116,2025-10-01T14:37:42.640425Z,UK,mastercard,18.4,EUR,mobile,B,approved,,276
tx_002117,2025-08-24T17:09:56.640425Z,NL,mastercard,25.1,EUR,desktop,A,approved,,389
tx_002118,2025-08-31T04:37:19.640425Z,NO,mastercard,27.49,EUR,mobile,B,approved,,180
tx_002119,2025-08-05T17:12:58.640425Z,SE,mastercard,64.7,EUR,mobile,A,approved,,597
tx_002120,2025-08-28T05:54:55.640425Z,ES,mastercard,53.48,EUR,mobile,A,approved,,532
tx_002121,2025-09-20T18:12:51.640425Z,ES,amex,26.94,EUR,mobile,C,approved,,208
tx_002122,2025-07-24T11:39:32.640425Z,FR,visa,66.71,EUR,desktop,C,approved,,280
tx_002123,2025-09-11T11:06:34.640425Z,ES,mastercard,52.86,EUR,desktop,B,approved,,365
tx_002124,2025-10-22T20:45:16.640425Z,UK,amex,120.01,EUR,mobile,A,approved,,336
tx_002125,2025-11-27T20:03:49.640425Z,NO,mastercard,35.65,EUR,mobile,A,approved,,315
tx_002126,2025-07-13T07:33:00.640425Z,ES,amex,32.38,EUR,desktop,B,approved,,372
tx_002127,2025-07-16T20:15:19.640425Z,ES,visa,50.83,EUR,mobile,A,declined,expired_card,290
tx_002128,2025-11-06T13:36:55.640425Z,MT,mastercard,48.52,EUR,desktop,A,declined,do_not_honor,342
tx_002129,2025-12-07T14:58:46.640425Z,ES,visa,96.4,EUR,mobile,B,approved,,329
tx_002130,2025-10-13T02:40:44.640425Z,DE,mastercard,15.06,EUR,mobile,C,approved,,457
tx_002131,2025-09-29T05:18:39.640425Z,UK,visa,68.63,EUR,desktop,A,approved,,398
tx_002132,2025-11-13T02:06:10.640425Z,PL,amex,92.02,EUR,desktop,A,approved,,385
tx_002133,2025-08-24T03:52:04.640425Z,IT,visa,28.37,EUR,mobile,A,approved,,340
tx_002134,2025-11-19T20:34:21.640425Z,MT,visa,35.66,EUR,mobile,C,approved,,521
tx_002135,2025-08-11T19:39:42.640425Z,SE,mastercard,18.24,EUR,mobile,B,approved,,331
tx_002136,2025-07-31T09:42:57.640425Z,PL,visa,96.23,EUR,desktop,A,approved,,679
tx_002137,2025-09-14T05:38:25.640425Z,ES,mastercard,48.42,EUR,mobile,A,approved,,480
tx_002138,2025-09-16T10:01:08.640425Z,UK,visa,19.74,EUR,mobile,B,approved,,446
tx_002139,2025-12-11T09:27:18.640425Z,SE,visa,91.53,EUR,desktop,C,approved,,544
tx_002140,2025-07-31T17:42:35.640425Z,PL,mastercard,61.61,EUR,mobile,C,declined,3ds_required,572
tx_002141,2025-10-02T20:34:28.640425Z,MT,mastercard,69.23,EUR,mobile,B,approved,,325
tx_002142,2025-07-01T11:45:24.640425Z,IT,mastercard,100.48,EUR,desktop,A,approved,,374
tx_002143,2025-09-19T17:53:21.640425Z,UK,mastercard,34.42,EUR,mobile,B,approved,,212
tx_002144,2025-09-06T08:07:44.640425Z,NL,mastercard,42.5,EUR,mobile,B,declined,invalid_card_number,287
tx_002145,2025-12-02T10:56:45.640425Z,ES,visa,20.25,EUR,desktop,B,approved,,294
tx_002146,2025-07-01T13:26:24.640425Z,PL,visa,88.46,EUR,mobile,B,declined,suspected_fraud,334
tx_002147,2025-09-24T19:01:28.640425Z,PL,mastercard,38.13,EUR,mobile,A,declined,issuer_unavailable,325
tx_002148,2025-11-08T12:50:23.640425Z,MT,mastercard,141.5,EUR,desktop,A,approved,,433
tx_002149,2025-06-25T10:20:31.640425Z,DE,visa,18.94,EUR,desktop,B,approved,,372
tx_002150,2025-09-01T13:36:48.640425Z,ES,amex,23.48,EUR,desktop,A,approved,,338
tx_002151,2025-08-12T16:07:01.640425Z,FR,visa,54.15,EUR,mobile,C,approved,,419
tx_002152,2025-07-24T10:42:57.640425Z,SE,visa,30.67,EUR,desktop,B,approved,,344
tx_002153,2025-10-20T13:54:20.640425Z,NL,mastercard,52.54,EUR,desktop,A,approved,,445
tx_002154,2025-12-10T18:35:42.640425Z,SE,mastercard,24.51,EUR,mobile,A,declined,do_not_honor,535
tx_002155,2025-12-11T05:14:24.640425Z,ES,visa,27.27,EUR,mobile,B,approved,,306
tx_002156,2025-11-07T12:29:42.640425Z,NL,visa,68.96,EUR,mobile,B,approved,,273
tx_002157,2025-11-20T05:53:52.640425Z,MT,amex,86.83,EUR,desktop,A,approved,,652
tx_002158,2025-08-12T23:39:38.640425Z,DE,mastercard,62.17,EUR,mobile,B,approved,,300
tx_002159,2025-09-08T21:19:58.640425Z,SE,visa,9.8,EUR,desktop,A,declined,invalid_card_number,523
tx_002160,2025-11-01T02:14:29.640425Z,FR,visa,12.58,EUR,desktop,A,approved,,294
tx_002161,2025-10-22T03:28:54.640425Z,FR,visa,34.35,EUR,desktop,A,approved,,369
tx_002162,2025-07-07T01:51:45.640425Z,NL,amex,14.34,EUR,desktop,B,approved,,121
tx_002163,2025-06-21T03:55:39.640425Z,NO,amex,39.2,EUR,mobile,B,approved,,408
tx_002164,2025-07-14T11:01:59.640425Z,MT,visa,72.18,EUR,mobile,A,approved,,530
tx_002165,2025-11-28T18:25:27.640425Z,IT,visa,45.5,EUR,desktop,A,approved,,224
tx_002166,2025-10-12T23:18:37.640425Z,ES,mastercard,102.1,EUR,desktop,B,approved,,360
tx_002167,2025-10-30T11:41:56.640425Z,PL,mastercard,41.0,EUR,desktop,C,declined,suspected_fraud,859
tx_002168,2025-09-19T02:25:24.640425Z,MT,visa,56.12,EUR,mobile,C,approved,,407
tx_002169,2025-08-01T04:25:52.640425Z,FR,visa,77.58,EUR,mobile,A,approved,,542
tx_002170,2025-10-08T14:53:42.640425Z,IT,mastercard,37.17,EUR,desktop,A,approved,,490
tx_002171,2025-10-29T09:51:59.640425Z,SE,mastercard,70.66,EUR,desktop,B,approved,,343
tx_002172,2025-10-23T19:39:50.640425Z,SE,mastercard,69.23,EUR,desktop,B,declined,insufficient_funds,262
tx_002173,2025-06-21T08:48:57.640425Z,NL,amex,141.78,EUR,mobile,A,approved,,543
tx_002174,2025-07-10T01:46:00.640425Z,FR,visa,26.59,EUR,desktop,C,approved,,615
tx_002175,2025-11-26T17:36:59.640425Z,NL,visa,58.16,EUR,mobile,B,approved,,238
tx_002176,2025-07-17T16:08:19.640425Z,FR,visa,46.24,EUR,mobile,A,approved,,189
tx_002177,2025-10-18T16:50:37.640425Z,NL,visa,10.36,EUR,mobile,B,approved,,301
tx_002178,2025-07-02T09:27:37.640425Z,NO,mastercard,20.64,EUR,mobile,A,declined,expired_card,556
tx_002179,2025-10-28T15:02:17.640425Z,PL,visa,37.22,EUR,mobile,C,approved,,271
tx_002180,2025-09-18T01:24:36.640425Z,NO,mastercard,30.36,EUR,mobile,C,approved,,695
tx_002181,2025-08-02T15:33:51.640425Z,ES,visa,199.32,EUR,mobile,B,approved,,350
tx_002182,2025-11-05T17:07:17.640425Z,ES,visa,30.91,EUR,mobile,A,approved,,431
tx_002183,2025-09-18T08:42:12.640425Z,DE,visa,51.63,EUR,mobile,B,approved,,430
tx_002184,2025-07-25T05:01:36.640425Z,NL,mastercard,284.35,EUR,mobile,A,approved,,459
tx_002185,2025-08-20T01:58:15.640425Z,ES,mastercard,16.2,EUR,mobile,B,approved,,374
tx_002186,2025-06-25T08:53:20.640425Z,IT,mastercard,43.37,EUR,mobile,B,approved,,215
tx_002187,2025-08-08T17:18:10.640425Z,UK,visa,68.83,EUR,mobile,A,approved,,430
tx_002188,2025-11-27T18:16:02.640425Z,IT,visa,64.8,EUR,mobile,A,approved,,261
tx_002189,2025-10-10T02:36:35.640425Z,UK,mastercard,32.72,EUR,mobile,B,approved,,510
tx_002190,2025-07-28T06:38:48.640425Z,IT,visa,20.32,EUR,mobile,B,declined,expired_card,219
tx_002191,2025-11-15T06:47:00.640425Z,IT,visa,50.18,EUR,mobile,C,approved,,396
tx_002192,2025-10-03T13:56:29.640425Z,SE,visa,66.71,EUR,mobile,A,approved,,441
tx_002193,2025-10-31T06:34:56.640425Z,IT,visa,38.88,EUR,desktop,B,approved,,296
tx_002194,2025-08-09T17:19:17.640425Z,PL,visa,42.13,EUR,mobile,A,approved,,602
tx_002195,2025-08-04T07:17:57.640425Z,DE,visa,295.93,EUR,mobile,B,approved,,145
tx_002196,2025-08-02T11:40:27.640425Z,NL,mastercard,27.25,EUR,mobile,C,approved,,560
tx_002197,2025-07-13T15:31:26.640425Z,SE,mastercard,76.09,EUR,desktop,A,approved,,528
tx_002198,2025-11-02T09:14:32.640425Z,NL,amex,76.48,EUR,desktop,A,approved,,583
tx_002199,2025-07-18T19:51:34.640425Z,NL,visa,52.92,EUR,mobile,B,approved,,262
tx_002200,2025-11-22T19:56:23.640425Z,NO,visa,30.81,EUR,desktop,B,approved,,247
tx_002201,2025-12-07T07:01:38.640425Z,NL,amex,68.4,EUR,desktop,A,approved,,299
tx_002202,2025-08-02T02:36:25.640425Z,UK,mastercard,29.7,EUR,mobile,A,declined,do_not_honor,605
tx_002203,2025-09-23T04:21:47.640425Z,IT,visa,26.23,EUR,desktop,C,declined,3ds_required,275
tx_002204,2025-08-21T11:25:34.640425Z,ES,visa,22.75,EUR,desktop,A,approved,,411
tx_002205,2025-07-14T21:11:53.640425Z,NL,visa,36.31,EUR,desktop,B,approved,,385
tx_002206,2025-10-13T23:43:25.640425Z,PL,visa,35.61,EUR,mobile,B,approved,,233
tx_002207,2025-10-09T04:35:27.640425Z,UK,mastercard,118.25,EUR,mobile,A,approved,,362
tx_002208,2025-11-30T01:39:06.640425Z,NO,mastercard,91.22,EUR,mobile,A,approved,,489
tx_002209,2025-08-16T03:49:03.640425Z,PL,visa,73.89,EUR,mobile,A,approved,,470
tx_002210,2025-09-19T21:48:16.640425Z,UK,mastercard,10.9,EUR,mobile,A,approved,,405
tx_002211,2025-11-14T22:49:44.640425Z,PL,mastercard,35.08,EUR,mobile,C,approved,,652
tx_002212,2025-08-17T01:47:58.640425Z,DE,visa,11.92,EUR,mobile,A,approved,,497
tx_002213,2025-11-29T00:26:19.640425Z,NO,visa,5.0,EUR,mobile,A,approved,,301
tx_002214,2025-10-28T16:08:26.640425Z,FR,visa,53.73,EUR,mobile,A,approved,,337
tx_002215,2025-08-01T11:33:23.640425Z,MT,mastercard,30.88,EUR,mobile,C,approved,,675
tx_002216,2025-06-29T23:45:33.640425Z,DE,mastercard,48.01,EUR,mobile,A,declined,issuer_unavailable,237
tx_002217,2025-09-17T04:03:03.640425Z,DE,mastercard,65.92,EUR,mobile,B,approved,,488
tx_002218,2025-11-05T17:44:01.640425Z,FR,visa,71.13,EUR,desktop,A,approved,,482
tx_002219,2025-07-07T19:38:47.640425Z,NO,visa,77.02,EUR,mobile,B,approved,,192
tx_002220,2025-07-26T21:24:41.640425Z,UK,visa,33.92,EUR,desktop,B,approved,,445
tx_002221,2025-07-28T10:40:43.640425Z,NO,mastercard,168.19,EUR,mobile,C,approved,,478
tx_002222,2025-09-24T13:41:05.640425Z,DE,mastercard,23.54,EUR,mobile,A,approved,,470
tx_002223,2025-11-22T10:46:03.640425Z,ES,visa,15.01,EUR,mobile,A,approved,,345
tx_002224,2025-07-10T21:35:40.640425Z,ES,visa,163.12,EUR,desktop,B,approved,,203
tx_002225,2025-08-13T15:21:41.640425Z,NL,visa,35.15,EUR,mobile,B,approved,,271
tx_002226,2025-11-19T19:16:58.640425Z,MT,visa,19.13,EUR,mobile,A,approved,,395
tx_002227,2025-08-31T02:52:05.640425Z,MT,mastercard,141.95,EUR,mobile,C,approved,,453
tx_002228,2025-09-03T15:48:04.640425Z,PL,visa,29.67,EUR,desktop,A,approved,,496
tx_002229,2025-10-15T23:03:14.640425Z,FR,visa,160.07,EUR,desktop,B,approved,,329
tx_002230,2025-08-26T09:03:18.640425Z,PL,amex,6.83,EUR,desktop,A,approved,,443
tx_002231,2025-10-31T11:13:56.640425Z,ES,visa,43.8,EUR,mobile,B,approved,,285
tx_002232,2025-09-18T02:56:11.640425Z,MT,visa,19.0,EUR,mobile,B,approved,,453
tx_002233,2025-08-18T02:32:32.640425Z,ES,visa,10.51,EUR,desktop,B,approved,,289
tx_002234,2025-11-26T22:31:56.640425Z,UK,visa,31.84,EUR,mobile,C,approved,,440
tx_002235,2025-07-24T15:56:57.640425Z,FR,visa,44.0,EUR,mobile,B,approved,,454
tx_002236,2025-11-23T02:54:08.640425Z,UK,visa,26.69,EUR,mobile,A,approved,,460
tx_002237,2025-07-28T17:52:26.640425Z,MT,visa,55.32,EUR,mobile,C,declined,expired_card,411
tx_002238,2025-11-06T17:37:34.640425Z,FR,visa,90.48,EUR,desktop,A,approved,,388
tx_002239,2025-11-09T08:20:49.640425Z,PL,visa,27.8,EUR,desktop,B,approved,,305
tx_002240,2025-10-28T00:37:29.640425Z,ES,amex,123.98,EUR,mobile,A,declined,3ds_required,399
tx_002241,2025-09-03T07:27:32.640425Z,FR,visa,143.76,EUR,desktop,A,approved,,480
tx_002242,2025-07-24T00:45:51.640425Z,FR,mastercard,79.81,EUR,mobile,C,approved,,388
tx_002243,2025-08-22T02:23:54.640425Z,IT,visa,30.86,EUR,mobile,C,approved,,403
tx_002244,2025-07-23T11:58:39.640425Z,MT,visa,22.9,EUR,mobile,A,approved,,525
tx_002245,2025-11-25T22:03:10.640425Z,ES,mastercard,38.82,EUR,desktop,A,approved,,388
tx_002246,2025-07-15T03:56:20.640425Z,UK,mastercard,16.82,EUR,mobile,A,approved,,315
tx_002247,2025-08-10T19:27:27.640425Z,FR,visa,29.76,EUR,mobile,A,approved,,452
tx_002248,2025-09-03T14:36:26.640425Z,NL,visa,41.34,EUR,mobile,C,approved,,542
tx_002249,2025-07-20T03:23:46.640425Z,NL,visa,18.68,EUR,mobile,A,approved,,412
tx_002250,2025-06-28T07:09:04.640425Z,NO,visa,24.96,EUR,mobile,A,approved,,282
tx_002251,2025-11-28T19:45:22.640425Z,DE,visa,202.69,EUR,desktop,C,approved,,505
tx_002252,2025-06-24T02:11:03.640425Z,IT,amex,61.37,EUR,desktop,C,declined,do_not_honor,381
tx_002253,2025-11-13T10:06:05.640425Z,SE,mastercard,223.78,EUR,desktop,B,approved,,178
