transaction_id,timestamp,country,card_brand,amount,currency,device,provider,status,error_code,latency_ms
992,2025-01-02T00:32:00,IT,visa,86.57,EUR,desktop,B,approved,OK,730
993,2025-01-02T00:33:00,IT,visa,125.45,EUR,mobile,A,approved,OK,769
994,2025-01-02T00:34:00,BR,visa,174.93,EUR,mobile,C,approved,OK,859
995,2025-01-02T00:35:00,BR,mastercard,148.54,EUR,desktop,B,approved,OK,750
996,2025-01-02T00:36:00,DE,mastercard,182.1,EUR,desktop,C,approved,OK,938
997,2025-01-02T00:37:00,UK,mastercard,63.99,EUR,mobile,B,approved,OK,677
998,2025-01-02T00:38:00,DE,mastercard,38.12,EUR,mobile,B,approved,OK,628
999,2025-01-02T00:39:00,DE,visa,66.88,EUR,mobile,C,approved,OK,926
1000,2025-01-02T00:40:00,DE,mastercard,174.98,EUR,mobile,B,declined,INSUFFICIENT_FUNDS,674
1001,2025-01-02T00:41:00,IT,mastercard,105.81,EUR,desktop,B,approved,OK,853
1002,2025-01-02T00:42:00,DE,mastercard,15.38,EUR,desktop,A,approved,OK,793
1003,2025-01-02T00:43:00,FR,mastercard,55.74,EUR,mobile,C,approved,OK,1174
1004,2025-01-02T00:44:00,FR,mastercard,74.52,EUR,mobile,C,approved,OK,891
1005,2025-01-02T00:45:00,FR,visa,29.11,EUR,desktop,A,declined,INSUFFICIENT_FUNDS,870
1006,2025-01-02T00:46:00,IT,visa,118.79,EUR,desktop,A,approved,OK,924
1007,2025-01-02T00:47:00,FR,visa,154.81,EUR,desktop,C,declined,INSUFFICIENT_FUNDS,824
1008,2025-01-02T00:48:00,BR,mastercard,120.12,EUR,mobile,A,approved,OK,635
1009,2025-01-02T00:49:00,FR,mastercard,166.99,EUR,mobile,C,approved,OK,1054
1010,2025-01-02T00:50:00,FR,mastercard,194.11,EUR,mobile,C,approved,OK,855
1011,2025-01-02T00:51:00,UK,visa,46.22,EUR,mobile,A,approved,OK,843
1012,2025-01-02T00:52:00,UK,mastercard,23.05,EUR,desktop,B,approved,OK,665
1013,2025-01-02T00:53:00,BR,visa,9.0,EUR,desktop,A,approved,OK,658
1014,2025-01-02T00:54:00,DE,visa,63.22,EUR,mobile,B,declined,TECH_ERROR,749
1015,2025-01-02T00:55:00,IT,visa,167.25,EUR,desktop,C,approved,OK,1002
1016,2025-01-02T00:56:00,UK,mastercard,22.59,EUR,mobile,B,approved,OK,559
1017,2025-01-02T00:57:00,BR,mastercard,23.12,EUR,mobile,C,declined,TECH_ERROR,786
1018,2025-01-02T00:58:00,BR,visa,61.69,EUR,desktop,B,declined,TECH_ERROR,498
1019,2025-01-02T00:59:00,DE,visa,138.44,EUR,desktop,B,approved,OK,639
1020,2025-01-02T01:00:00,FR,visa,105.12,EUR,mobile,C,approved,OK,936
1021,2025-01-02T01:01:00,BR,mastercard,74.31,EUR,desktop,C,approved,OK,1096
1022,2025-01-02T01:02:00,BR,visa,158.3,EUR,desktop,B,approved,OK,670
1023,2025-01-02T01:03:00,IT,mastercard,119.51,EUR,mobile,B,approved,OK,620
1024,2025-01-02T01:04:00,DE,visa,41.09,EUR,mobile,C,declined,INSUFFICIENT_FUNDS,1211
1025,2025-01-02T01:05:00,UK,visa,6.14,EUR,desktop,A,approved,OK,617
1026,2025-01-02T01:06:00,UK,mastercard,64.05,EUR,mobile,C,approved,OK,926
1027,2025-01-02T01:07:00,BR,mastercard,22.09,EUR,desktop,A,approved,OK,874
1028,2025-01-02T01:08:00,DE,visa,45.8,EUR,desktop,C,approved,OK,730
1029,2025-01-02T01:09:00,BR,visa,21.79,EUR,desktop,B,approved,OK,721
1030,2025-01-02T01:10:00,DE,mastercard,192.95,EUR,desktop,B,approved,OK,659
1031,2025-01-02T01:11:00,UK,visa,44.26,EUR,mobile,C,approved,OK,1069
1032,2025-01-02T01:12:00,BR,mastercard,170.48,EUR,mobile,C,approved,OK,908
1033,2025-01-02T01:13:00,BR,mastercard,105.1,EUR,mobile,C,approved,OK,921
1034,2025-01-02T01:14:00,UK,mastercard,112.88,EUR,mobile,B,declined,INSUFFICIENT_FUNDS,658
1035,2025-01-02T01:15:00,UK,mastercard,92.42,EUR,desktop,B,approved,OK,629
1036,2025-01-02T01:16:00,BR,visa,103.99,EUR,mobile,C,declined,TIMEOUT,766
1037,2025-01-02T01:17:00,BR,visa,177.22,EUR,mobile,C,declined,TIMEOUT,809
1038,2025-01-02T01:18:00,BR,visa,126.26,EUR,desktop,B,approved,OK,476
1039,2025-01-02T01:19:00,DE,visa,43.9,EUR,mobile,C,approved,OK,569
1040,2025-01-02T01:20:00,IT,visa,45.84,EUR,desktop,A,approved,OK,992
1041,2025-01-02T01:21:00,IT,mastercard,137.0,EUR,desktop,A,approved,OK,769
1042,2025-01-02T01:22:00,DE,visa,114.59,EUR,mobile,B,declined,TIMEOUT,700
1043,2025-01-02T01:23:00,FR,mastercard,179.78,EUR,desktop,C,approved,OK,1015
1044,2025-01-02T01:24:00,BR,visa,195.06,EUR,desktop,C,approved,OK,842
1045,2025-01-02T01:25:00,FR,visa,37.57,EUR,desktop,A,declined,INSUFFICIENT_FUNDS,766
1046,2025-01-02T01:26:00,UK,mastercard,147.85,EUR,desktop,A,approved,OK,925
1047,2025-01-02T01:27:00,IT,visa,28.98,EUR,mobile,A,declined,TIMEOUT,1027
1048,2025-01-02T01:28:00,BR,mastercard,60.92,EUR,desktop,A,approved,OK,809
1049,2025-01-02T01:29:00,BR,mastercard,127.74,EUR,desktop,A,declined,TECH_ERROR,815
1050,2025-01-02T01:30:00,BR,mastercard,184.01,EUR,mobile,B,declined,TECH_ERROR,586
1051,2025-01-02T01:31:00,FR,visa,21.53,EUR,mobile,B,declined,INSUFFICIENT_FUNDS,837
1052,2025-01-02T01:32:00,DE,visa,195.66,EUR,mobile,C,approved,OK,976
1053,2025-01-02T01:33:00,UK,mastercard,145.7,EUR,mobile,B,approved,OK,622
1054,2025-01-02T01:34:00,DE,mastercard,92.01,EUR,mobile,A,approved,OK,944
1055,2025-01-02T01:35:00,BR,visa,176.79,EUR,desktop,A,approved,OK,652
1056,2025-01-02T01:36:00,DE,mastercard,46.68,EUR,mobile,C,approved,OK,1021
1057,2025-01-02T01:37:00,DE,visa,10.44,EUR,mobile,C,approved,OK,929
1058,2025-01-02T01:38:00,UK,visa,147.74,EUR,mobile,B,approved,OK,458
1059,2025-01-02T01:39:00,IT,visa,14.31,EUR,desktop,C,approved,OK,888
1060,2025-01-02T01:40:00,IT,visa,162.05,EUR,desktop,C,approved,OK,894
1061,2025-01-02T01:41:00,IT,visa,144.3,EUR,desktop,C,approved,OK,821
1062,2025-01-02T01:42:00,IT,mastercard,24.11,EUR,mobile,C,declined,INSUFFICIENT_FUNDS,891
1063,2025-01-02T01:43:00,FR,mastercard,178.26,EUR,desktop,B,approved,OK,550
1064,2025-01-02T01:44:00,UK,mastercard,175.04,EUR,mobile,C,approved,OK,1007
1065,2025-01-02T01:45:00,BR,mastercard,147.68,EUR,desktop,B,approved,OK,781
1066,2025-01-02T01:46:00,DE,visa,140.42,EUR,mobile,B,approved,OK,785
1067,2025-01-02T01:47:00,DE,mastercard,184.73,EUR,mobile,A,approved,OK,732
1068,2025-01-02T01:48:00,UK,visa,27.96,EUR,mobile,B,approved,OK,722
1069,2025-01-02T01:49:00,BR,visa,159.28,EUR,mobile,A,approved,OK,998
1070,2025-01-02T01:50:00,DE,visa,164.73,EUR,desktop,B,approved,OK,494
1071,2025-01-02T01:51:00,IT,visa,174.73,EUR,mobile,B,approved,OK,414
1072,2025-01-02T01:52:00,BR,mastercard,167.72,EUR,desktop,C,approved,OK,796
1073,2025-01-02T01:53:00,UK,mastercard,153.53,EUR,mobile,C,approved,OK,892
1074,2025-01-02T01:54:00,UK,mastercard,80.51,EUR,mobile,B,approved,OK,598
1075,2025-01-02T01:55:00,BR,mastercard,130.95,EUR,desktop,A,approved,OK,853
1076,2025-01-02T01:56:00,UK,visa,130.56,EUR,desktop,A,declined,TECH_ERROR,619
1077,2025-01-02T01:57:00,FR,visa,151.36,EUR,desktop,C,approved,OK,969
1078,2025-01-02T01:58:00,FR,mastercard,158.42,EUR,mobile,A,approved,OK,770
1079,2025-01-02T01:59:00,UK,mastercard,83.35,EUR,mobile,A,declined,INSUFFICIENT_FUNDS,685
1080,2025-01-02T02:00:00,UK,mastercard,79.49,EUR,desktop,A,declined,TECH_ERROR,847
1081,2025-01-02T02:01:00,IT,visa,40.62,EUR,desktop,A,approved,OK,738
1082,2025-01-02T02:02:00,UK,mastercard,40.38,EUR,desktop,C,approved,OK,940
1083,2025-01-02T02:03:00,FR,mastercard,32.78,EUR,mobile,B,approved,OK,678
1084,2025-01-02T02:04:00,DE,visa,151.67,EUR,desktop,C,approved,OK,846
1085,2025-01-02T02:05:00,UK,mastercard,190.12,EUR,desktop,B,approved,OK,608
1086,2025-01-02T02:06:00,FR,mastercard,128.54,EUR,mobile,A,approved,OK,785
1087,2025-01-02T02:07:00,UK,visa,53.03,EUR,desktop,C,approved,OK,858
1088,2025-01-02T02:08:00,UK,visa,157.66,EUR,mobile,A,approved,OK,827
1089,2025-01-02T02:09:00,DE,visa,109.82,EUR,mobile,B,approved,OK,767
1090,2025-01-02T02:10:00,UK,mastercard,132.35,EUR,desktop,A,approved,OK,517
1091,2025-01-02T02:11:00,BR,mastercard,121.58,EUR,mobile,C,declined,TIMEOUT,953
1092,2025-01-02T02:12:00,IT,visa,36.48,EUR,desktop,C,approved,OK,1123
1093,2025-01-02T02:13:00,BR,visa,166.95,EUR,mobile,C,declined,INSUFFICIENT_FUNDS,684
1094,2025-01-02T02:14:00,IT,mastercard,196.03,EUR,mobile,C,approved,OK,893
1095,2025-01-02T02:15:00,IT,mastercard,46.07,EUR,mobile,C,approved,OK,838
1096,2025-01-02T02:16:00,FR,mastercard,5.83,EUR,desktop,A,approved,OK,638
1097,2025-01-02T02:17:00,BR,mastercard,109.94,EUR,desktop,C,approved,OK,1072
1098,2025-01-02T02:18:00,BR,visa,73.83,EUR,mobile,B,approved,OK,512
1099,2025-01-02T02:19:00,FR,visa,95.23,EUR,mobile,A,approved,OK,791
1100,2025-01-02T02:20:00,IT,visa,22.54,EUR,mobile,C,declined,INSUFFICIENT_FUNDS,697
1101,2025-01-02T02:21:00,BR,mastercard,12.18,EUR,desktop,B,approved,OK,820
1102,2025-01-02T02:22:00,FR,mastercard,115.97,EUR,desktop,B,approved,OK,633
1103,2025-01-02T02:23:00,UK,visa,17.75,EUR,desktop,A,approved,OK,1015
1104,2025-01-02T02:24:00,UK,mastercard,42.41,EUR,desktop,C,declined,TECH_ERROR,804
1105,2025-01-02T02:25:00,UK,mastercard,137.73,EUR,desktop,B,declined,TECH_ERROR,686
1106,2025-01-02T02:26:00,IT,mastercard,169.65,EUR,mobile,B,approved,OK,636
1107,2025-01-02T02:27:00,UK,mastercard,101.64,EUR,desktop,C,declined,INSUFFICIENT_FUNDS,878
1108,2025-01-02T02:28:00,BR,mastercard,6.01,EUR,mobile,A,approved,OK,923
1109,2025-01-02T02:29:00,UK,visa,198.1,EUR,mobile,A,declined,STOLEN_CARD,835
1110,2025-01-02T02:30:00,FR,visa,10.44,EUR,desktop,B,approved,OK,751
1111,2025-01-02T02:31:00,IT,mastercard,53.19,EUR,desktop,B,declined,TIMEOUT,713
1112,2025-01-02T02:32:00,DE,visa,156.27,EUR,mobile,C,approved,OK,769
1113,2025-01-02T02:33:00,BR,visa,21.68,EUR,desktop,A,approved,OK,942
1114,2025-01-02T02:34:00,DE,visa,184.23,EUR,desktop,B,approved,OK,532
1115,2025-01-02T02:35:00,BR,visa,24.86,EUR,desktop,A,approved,OK,760
1116,2025-01-02T02:36:00,BR,visa,173.59,EUR,desktop,C,approved,OK,936
1117,2025-01-02T02:37:00,BR,mastercard,176.59,EUR,desktop,C,approved,OK,1093
1118,2025-01-02T02:38:00,BR,mastercard,119.62,EUR,desktop,A,approved,OK,719
1119,2025-01-02T02:39:00,FR,visa,181.35,EUR,mobile,A,approved,OK,634
1120,2025-01-02T02:40:00,DE,visa,31.85,EUR,desktop,A,approved,OK,819
1121,2025-01-02T02:41:00,UK,mastercard,105.06,EUR,mobile,C,approved,OK,1055
1122,2025-01-02T02:42:00,DE,mastercard,65.19,EUR,mobile,B,approved,OK,513
1123,2025-01-02T02:43:00,FR,visa,16.18,EUR,desktop,C,approved,OK,926
1124,2025-01-02T02:44:00,DE,visa,71.6,EUR,mobile,C,approved,OK,975
1125,2025-01-02T02:45:00,BR,mastercard,171.14,EUR,mobile,C,approved,OK,837
1126,2025-01-02T02:46:00,BR,visa,101.71,EUR,desktop,A,declined,TECH_ERROR,834
1127,2025-01-02T02:47:00,DE,visa,98.75,EUR,mobile,B,approved,OK,796
1128,2025-01-02T02:48:00,IT,visa,19.38,EUR,desktop,A,approved,OK,1133
1129,2025-01-02T02:49:00,BR,visa,128.11,EUR,desktop,B,declined,INSUFFICIENT_FUNDS,632
1130,2025-01-02T02:50:00,IT,visa,71.26,EUR,desktop,C,approved,OK,982
1131,2025-01-02T02:51:00,FR,visa,169.36,EUR,desktop,A,approved,OK,913
1132,2025-01-02T02:52:00,FR,mastercard,187.54,EUR,mobile,B,approved,OK,782
1133,2025-01-02T02:53:00,IT,visa,188.53,EUR,mobile,C,declined,INSUFFICIENT_FUNDS,1067
1134,2025-01-02T02:54:00,DE,visa,108.85,EUR,mobile,C,approved,OK,1114
1135,2025-01-02T02:55:00,BR,visa,184.6,EUR,desktop,C,approved,OK,881
1136,2025-01-02T02:56:00,DE,visa,127.74,EUR,desktop,B,approved,OK,715
1137,2025-01-02T02:57:00,UK,mastercard,45.8,EUR,mobile,A,approved,OK,745
1138,2025-01-02T02:58:00,BR,mastercard,102.22,EUR,desktop,B,approved,OK,601
1139,2025-01-02T02:59:00,IT,mastercard,144.55,EUR,mobile,B,approved,OK,430
1140,2025-01-02T03:00:00,UK,visa,45.4,EUR,mobile,A,declined,INSUFFICIENT_FUNDS,957
1141,2025-01-02T03:01:00,IT,mastercard,178.3,EUR,desktop,C,declined,INSUFFICIENT_FUNDS,838
1142,2025-01-02T03:02:00,FR,mastercard,91.68,EUR,desktop,B,approved,OK,629
1143,2025-01-02T03:03:00,BR,mastercard,88.09,EUR,mobile,B,approved,OK,685
1144,2025-01-02T03:04:00,BR,visa,40.02,EUR,mobile,A,approved,OK,701
1145,2025-01-02T03:05:00,IT,visa,62.43,EUR,desktop,C,approved,OK,948
1146,2025-01-02T03:06:00,FR,mastercard,12.46,EUR,mobile,A,approved,OK,775
1147,2025-01-02T03:07:00,IT,mastercard,64.03,EUR,mobile,C,approved,OK,848
1148,2025-01-02T03:08:00,UK,mastercard,6.66,EUR,mobile,B,approved,OK,610
1149,2025-01-02T03:09:00,BR,mastercard,165.26,EUR,desktop,C,approved,OK,697
1150,2025-01-02T03:10:00,DE,mastercard,49.38,EUR,desktop,C,approved,OK,883
1151,2025-01-02T03:11:00,UK,mastercard,145.89,EUR,mobile,B,approved,OK,620
1152,2025-01-02T03:12:00,BR,visa,90.54,EUR,desktop,C,approved,OK,971
1153,2025-01-02T03:13:00,UK,visa,64.59,EUR,desktop,C,approved,OK,839
1154,2025-01-02T03:14:00,DE,mastercard,88.02,EUR,mobile,B,approved,OK,555
1155,2025-01-02T03:15:00,FR,visa,184.82,EUR,mobile,A,approved,OK,880
1156,2025-01-02T03:16:00,UK,mastercard,196.13,EUR,mobile,A,approved,OK,546
1157,2025-01-02T03:17:00,BR,visa,97.58,EUR,mobile,B,approved,OK,625
1158,2025-01-02T03:18:00,UK,visa,11.25,EUR,mobile,C,approved,OK,969
1159,2025-01-02T03:19:00,DE,visa,182.71,EUR,mobile,B,approved,OK,612
1160,2025-01-02T03:20:00,BR,visa,76.89,EUR,desktop,A,approved,OK,941
1161,2025-01-02T03:21:00,BR,mastercard,35.62,EUR,desktop,A,approved,OK,755
1162,2025-01-02T03:22:00,DE,visa,174.74,EUR,mobile,B,approved,OK,656
1163,2025-01-02T03:23:00,BR,visa,122.72,EUR,desktop,B,approved,OK,611
1164,2025-01-02T03:24:00,FR,visa,91.92,EUR,desktop,B,approved,OK,561
1165,2025-01-02T03:25:00,UK,mastercard,94.74,EUR,desktop,C,approved,OK,841
1166,2025-01-02T03:26:00,BR,mastercard,141.56,EUR,mobile,C,approved,OK,1140
1167,2025-01-02T03:27:00,DE,mastercard,53.58,EUR,mobile,C,approved,OK,964
1168,2025-01-02T03:28:00,UK,visa,81.74,EUR,desktop,A,declined,INSUFFICIENT_FUNDS,759
1169,2025-01-02T03:29:00,UK,mastercard,135.0,EUR,desktop,A,declined,TECH_ERROR,804
1170,2025-01-02T03:30:00,IT,visa,152.3,EUR,mobile,C,approved,OK,839
1171,2025-01-02T03:31:00,DE,mastercard,45.44,EUR,mobile,A,approved,OK,684
1172,2025-01-02T03:32:00,BR,mastercard,72.01,EUR,desktop,B,approved,OK,512
1173,2025-01-02T03:33:00,FR,mastercard,27.36,EUR,mobile,A,approved,OK,669
1174,2025-01-02T03:34:00,FR,visa,144.15,EUR,desktop,B,approved,OK,679
1175,2025-01-02T03:35:00,IT,visa,38.26,EUR,desktop,A,approved,OK,940
1176,2025-01-02T03:36:00,DE,visa,135.92,EUR,mobile,A,approved,OK,938
1177,2025-01-02T03:37:00,IT,visa,47.25,EUR,desktop,A,approved,OK,962
1178,2025-01-02T03:38:00,UK,visa,81.17,EUR,mobile,B,approved,OK,700
1179,2025-01-02T03:39:00,FR,visa,155.62,EUR,desktop,A,approved,OK,803
1180,2025-01-02T03:40:00,BR,visa,197.91,EUR,desktop,B,approved,OK,702
1181,2025-01-02T03:41:00,FR,visa,191.96,EUR,desktop,A,approved,OK,938
1182,2025-01-02T03:42:00,IT,mastercard,114.6,EUR,desktop,A,declined,INSUFFICIENT_FUNDS,839
1183,2025-01-02T03:43:00,BR,visa,50.32,EUR,mobile,A,approved,OK,974
1184,2025-01-02T03:44:00,FR,mastercard,46.49,EUR,desktop,A,approved,OK,816
1185,2025-01-02T03:45:00,IT,mastercard,13.57,EUR,mobile,A,approved,OK,521
1186,2025-01-02T03:46:00,FR,visa,54.13,EUR,mobile,A,declined,TECH_ERROR,600
1187,2025-01-02T03:47:00,DE,mastercard,39.19,EUR,mobile,C,declined,TECH_ERROR,920
1188,2025-01-02T03:48:00,UK,mastercard,79.56,EUR,desktop,C,approved,OK,909
1189,2025-01-02T03:49:00,FR,visa,9.14,EUR,mobile,A,approved,OK,719
1190,2025-01-02T03:50:00,FR,visa,31.82,EUR,mobile,B,approved,OK,688
1191,2025-01-02T03:51:00,BR,visa,130.2,EUR,mobile,A,declined,INSUFFICIENT_FUNDS,769
1192,2025-01-02T03:52:00,FR,mastercard,131.37,EUR,desktop,B,approved,OK,819
1193,2025-01-02T03:53:00,IT,mastercard,52.24,EUR,desktop,C,declined,TECH_ERROR,901
1194,2025-01-02T03:54:00,DE,mastercard,106.69,EUR,mobile,A,approved,OK,982
1195,2025-01-02T03:55:00,FR,mastercard,18.65,EUR,desktop,A,approved,OK,851
1196,2025-01-02T03:56:00,FR,visa,120.56,EUR,desktop,A,approved,OK,862
1197,2025-01-02T03:57:00,BR,mastercard,65.74,EUR,desktop,C,approved,OK,940
1198,2025-01-02T03:58:00,IT,mastercard,193.71,EUR,mobile,A,declined,TECH_ERROR,881
1199,2025-01-02T03:59:00,IT,mastercard,78.65,EUR,mobile,B,approved,OK,551
1200,2025-01-02T04:00:00,DE,mastercard,8.86,EUR,mobile,B,approved,OK,568
1201,2025-01-02T04:01:00,IT,visa,112.81,EUR,mobile,A,approved,OK,766
1202,2025-01-02T04:02:00,UK,mastercard,19.03,EUR,mobile,A,approved,OK,891
1203,2025-01-02T04:03:00,DE,visa,7.5,EUR,mobile,C,approved,OK,1154
1204,2025-01-02T04:04:00,IT,mastercard,100.46,EUR,desktop,C,approved,OK,771
1205,2025-01-02T04:05:00,FR,visa,80.04,EUR,desktop,C,approved,OK,815
1206,2025-01-02T04:06:00,IT,mastercard,128.82,EUR,desktop,B,approved,OK,685
1207,2025-01-02T04:07:00,BR,visa,52.26,EUR,mobile,A,approved,OK,717
1208,2025-01-02T04:08:00,DE,mastercard,123.06,EUR,desktop,C,approved,OK,733
1209,2025-01-02T04:09:00,UK,visa,7.41,EUR,mobile,A,approved,OK,578
1210,2025-01-02T04:10:00,UK,visa,175.82,EUR,mobile,A,approved,OK,667
1211,2025-01-02T04:11:00,IT,mastercard,119.29,EUR,mobile,C,approved,OK,1115
1212,2025-01-02T04:12:00,FR,mastercard,163.77,EUR,desktop,B,declined,INSUFFICIENT_FUNDS,539
1213,2025-01-02T04:13:00,IT,visa,197.47,EUR,desktop,B,approved,OK,668
1214,2025-01-02T04:14:00,BR,mastercard,147.94,EUR,desktop,A,approved,OK,676
1215,2025-01-02T04:15:00,DE,visa,99.86,EUR,desktop,C,approved,OK,930
1216,2025-01-02T04:16:00,FR,visa,162.79,EUR,mobile,A,declined,TIMEOUT,729
1217,2025-01-02T04:17:00,BR,visa,174.33,EUR,desktop,A,approved,OK,730
1218,2025-01-02T04:18:00,IT,visa,119.2,EUR,mobile,B,approved,OK,717
1219,2025-01-02T04:19:00,FR,visa,16.91,EUR,desktop,A,approved,OK,785
1220,2025-01-02T04:20:00,UK,mastercard,186.77,EUR,mobile,B,approved,OK,647
1221,2025-01-02T04:21:00,IT,mastercard,137.96,EUR,mobile,B,approved,OK,815
1222,2025-01-02T04:22:00,BR,visa,195.18,EUR,desktop,B,approved,OK,585
1223,2025-01-02T04:23:00,BR,visa,10.01,EUR,mobile,A,declined,TIMEOUT,801
1224,2025-01-02T04:24:00,BR,mastercard,133.74,EUR,mobile,A,approved,OK,931
1225,2025-01-02T04:25:00,IT,visa,194.07,EUR,mobile,C,approved,OK,914
1226,2025-01-02T04:26:00,UK,visa,72.93,EUR,desktop,B,approved,OK,787
1227,2025-01-02T04:27:00,IT,visa,143.83,EUR,desktop,C,approved,OK,929
1228,2025-01-02T04:28:00,UK,mastercard,37.77,EUR,desktop,B,approved,OK,552
1229,2025-01-02T04:29:00,UK,visa,52.45,EUR,desktop,A,approved,OK,829
1230,2025-01-02T04:30:00,IT,mastercard,154.43,EUR,mobile,A,approved,OK,798
1231,2025-01-02T04:31:00,FR,visa,184.93,EUR,mobile,C,approved,OK,812
1232,2025-01-02T04:32:00,UK,visa,130.58,EUR,mobile,B,approved,OK,422
1233,2025-01-02T04:33:00,UK,mastercard,162.65,EUR,mobile,A,approved,OK,844
1234,2025-01-02T04:34:00,UK,visa,150.2,EUR,mobile,A,approved,OK,827
1235,2025-01-02T04:35:00,IT,mastercard,117.5,EUR,mobile,A,approved,OK,573
1236,2025-01-02T04:36:00,BR,mastercard,155.4,EUR,desktop,C,approved,OK,848
1237,2025-01-02T04:37:00,UK,visa,25.78,EUR,mobile,A,approved,OK,840
1238,2025-01-02T04:38:00,DE,mastercard,137.6,EUR,mobile,A,approved,OK,707
1239,2025-01-02T04:39:00,FR,mastercard,65.23,EUR,desktop,C,approved,OK,990
1240,2025-01-02T04:40:00,DE,mastercard,61.84,EUR,desktop,B,declined,INSUFFICIENT_FUNDS,521
1241,2025-01-02T04:41:00,DE,visa,141.58,EUR,desktop,A,approved,OK,785
1242,2025-01-02T04:42:00,DE,visa,111.85,EUR,mobile,B,approved,OK,549
1243,2025-01-02T04:43:00,IT,mastercard,81.26,EUR,mobile,C,approved,OK,1065
1244,2025-01-02T04:44:00,UK,mastercard,23.98,EUR,desktop,B,approved,OK,563
1245,2025-01-02T04:45:00,IT,mastercard,132.65,EUR,desktop,C,approved,OK,645
1246,2025-01-02T04:46:00,DE,visa,161.85,EUR,desktop,A,approved,OK,828
1247,2025-01-02T04:47:00,UK,visa,137.27,EUR,mobile,A,declined,TECH_ERROR,949
1248,2025-01-02T04:48:00,FR,mastercard,194.96,EUR,desktop,A,approved,OK,570
1249,2025-01-02T04:49:00,UK,mastercard,120.71,EUR,mobile,A,approved,OK,888
1250,2025-01-02T04:50:00,IT,visa,132.3,EUR,desktop,B,approved,OK,731
1251,2025-01-02T04:51:00,BR,mastercard,128.31,EUR,mobile,B,approved,OK,695
1252,2025-01-02T04:52:00,UK,visa,9.49,EUR,mobile,C,approved,OK,940
1253,2025-01-02T04:53:00,FR,visa,79.87,EUR,mobile,C,approved,OK,975
1254,2025-01-02T04:54:00,UK,visa,84.04,EUR,desktop,C,approved,OK,975
1255,2025-01-02T04:55:00,UK,mastercard,17.47,EUR,desktop,C,approved,OK,946
1256,2025-01-02T04:56:00,FR,visa,173.09,EUR,desktop,C,approved,OK,1069
1257,2025-01-02T04:57:00,BR,mastercard,28.99,EUR,desktop,A,approved,OK,878
1258,2025-01-02T04:58:00,FR,visa,196.09,EUR,mobile,C,approved,OK,948
1259,2025-01-02T04:59:00,UK,visa,87.5,EUR,desktop,C,approved,OK,1177
1260,2025-01-02T05:00:00,IT,mastercard,32.27,EUR,mobile,B,approved,OK,732
1261,2025-01-02T05:01:00,IT,visa,139.15,EUR,desktop,C,approved,OK,938
1262,2025-01-02T05:02:00,DE,visa,122.42,EUR,mobile,A,approved,OK,893
1263,2025-01-02T05:03:00,UK,mastercard,19.5,EUR,mobile,B,approved,OK,749
1264,2025-01-02T05:04:00,FR,mastercard,136.92,EUR,desktop,C,approved,OK,830
1265,2025-01-02T05:05:00,FR,mastercard,199.1,EUR,desktop,C,approved,OK,740
1266,2025-01-02T05:06:00,UK,visa,86.84,EUR,mobile,A,declined,TECH_ERROR,732
1267,2025-01-02T05:07:00,FR,visa,20.12,EUR,desktop,A,approved,OK,710
1268,2025-01-02T05:08:00,FR,mastercard,182.3,EUR,desktop,B,approved,OK,709
1269,2025-01-02T05:09:00,DE,mastercard,6.92,EUR,desktop,B,approved,OK,866
1270,2025-01-02T05:10:00,DE,mastercard,119.82,EUR,desktop,B,approved,OK,817
1271,2025-01-02T05:11:00,UK,mastercard,112.55,EUR,desktop,C,declined,INSUFFICIENT_FUNDS,1012
1272,2025-01-02T05:12:00,IT,mastercard,97.99,EUR,mobile,A,approved,OK,760
1273,2025-01-02T05:13:00,UK,visa,133.22,EUR,mobile,A,approved,OK,770
1274,2025-01-02T05:14:00,IT,visa,137.25,EUR,mobile,B,approved,OK,917
1275,2025-01-02T05:15:00,IT,mastercard,102.93,EUR,mobile,B,approved,OK,596
1276,2025-01-02T05:16:00,DE,mastercard,128.95,EUR,mobile,A,approved,OK,533
1277,2025-01-02T05:17:00,IT,visa,128.76,EUR,desktop,A,declined,INSUFFICIENT_FUNDS,985
1278,2025-01-02T05:18:00,UK,mastercard,162.63,EUR,mobile,A,approved,OK,869
1279,2025-01-02T05:19:00,DE,mastercard,102.07,EUR,desktop,C,approved,OK,703
1280,2025-01-02T05:20:00,FR,mastercard,142.01,EUR,mobile,C,approved,OK,723
1281,2025-01-02T05:21:00,UK,visa,123.44,EUR,desktop,A,approved,OK,756
1282,2025-01-02T05:22:00,IT,visa,87.43,EUR,desktop,B,approved,OK,697
1283,2025-01-02T05:23:00,FR,mastercard,183.24,EUR,desktop,A,approved,OK,706
1284,2025-01-02T05:24:00,FR,mastercard,47.41,EUR,desktop,B,declined,TIMEOUT,659
1285,2025-01-02T05:25:00,BR,visa,74.37,EUR,mobile,C,approved,OK,892
1286,2025-01-02T05:26:00,DE,mastercard,74.13,EUR,mobile,A,approved,OK,809
1287,2025-01-02T05:27:00,FR,visa,85.09,EUR,desktop,B,approved,OK,602
1288,2025-01-02T05:28:00,BR,mastercard,63.36,EUR,desktop,B,approved,OK,578
1289,2025-01-02T05:29:00,IT,visa,197.93,EUR,mobile,C,approved,OK,822
1290,2025-01-02T05:30:00,IT,visa,26.58,EUR,desktop,B,approved,OK,751
